Ranked Venues - Harbor Freight Tools / Florida - Total - Oct 01, 2020 - Sep 30,2021,,,,,,
Rank,Name,Total Visits,lat,lng,Chain,Plotted,Percentile,State Rank
1,"The Fresh Market / 3940 Airport Blvd, Mobile, AL, United States",670136,30.67743998,-88.1472559,The Fresh Market,6,83%,1/6
2,"The Fresh Market / 1635 Perry Hill Rd, Montgomery, AL, United States",393555,32.35529398,-86.2421609,The Fresh Market,6,66%,2/6
3,"The Fresh Market / 4800 Whitesburg Dr, Huntsville, AL, United States",347958,34.6920627,-86.57026687,The Fresh Market,6,50%,3/6
4,"The Fresh Market / 1320 McFarland Blvd E, Tuscaloosa, AL, United States",332089,33.20025088,-87.526338,The Fresh Market,6,33%,4/6
5,"The Fresh Market / 6900 US-90 Suite 2, Daphne, AL, United States",259947,30.65398725,-87.90398689,The Fresh Market,6,16%,5/6
6,"The Fresh Market / 4700  Highway 280, Birmingham, AL, United States",188122,33.42139449,-86.70010855,The Fresh Market,6,0%,6/6
1,"Trader Joe's / 205 Summit Blvd, Ste 100, Birmingham, AL, United States",1144672,33.44651345,-86.72960451,Trader Joe's,1,0%,1/1
1,"Walmart Neighborhood Market / 8035 Vaughn Rd, Montgomery, AL, United States",1046744,32.34044214,-86.17523074,Walmart Neighborhood Market,27,96%,1/27
2,"Walmart Neighborhood Market / 3871 W Main St, Dothan, AL, United States",1034174,31.23211112,-85.45095355,Walmart Neighborhood Market,27,92%,2/27
3,"Walmart Neighborhood Market / 3864 US-80, Phenix City, AL, United States",953633,32.47096431,-85.0838815,Walmart Neighborhood Market,27,88%,3/27
4,"Walmart Neighborhood Market / 7320 Theodore Dawes Rd, Theodore, AL, United States",901680,30.56365754,-88.21317178,Walmart Neighborhood Market,27,85%,4/27
5,"Walmart Neighborhood Market / 1203 6th Ave SE, Decatur, AL, United States",881469,34.58889123,-86.98186249,Walmart Neighborhood Market,27,81%,5/27
6,"Walmart Neighborhood Market / 1916 Center Point Pkwy, Center Point, AL, United States",818899,33.63737052,-86.6845029,Walmart Neighborhood Market,27,77%,6/27
7,"Walmart Neighborhood Market / 1600 Federal Drive, Montgomery, AL, United States",813540,32.40252316,-86.26696485,Walmart Neighborhood Market,27,74%,7/27
8,"Walmart Neighborhood Market / 4201 Hargrove Rd E, Tuscaloosa, AL, United States",811224,33.17001947,-87.48257429,Walmart Neighborhood Market,27,70%,8/27
9,"Walmart Neighborhood Market / 312 Palisades Blvd, Birmingham, AL, United States",811119,33.46785743,-86.82157169,Walmart Neighborhood Market,27,66%,9/27
10,"Walmart Neighborhood Market / 9085 Highway 119, Alabaster, AL, United States",723874,33.21224699,-86.82957944,Walmart Neighborhood Market,27,62%,10/27
11,"Walmart Neighborhood Market / 1300 Montgomery Hwy, Vestavia Hills, AL, United States",717309,33.42856168,-86.79183337,Walmart Neighborhood Market,27,59%,11/27
12,"Walmart Neighborhood Market / 335 Helena Market Pl, Helena, AL, United States",697992,33.27952226,-86.85088018,Walmart Neighborhood Market,27,55%,12/27
13,"Walmart Neighborhood Market / 1660  McFarland Blvd, Northport, AL, United States",684249,33.23955367,-87.57325379,Walmart Neighborhood Market,27,51%,13/27
14,"Walmart Neighborhood Market / 1410 Florence Blvd, Florence, AL, United States",680293,34.8179143,-87.65642145,Walmart Neighborhood Market,27,48%,14/27
15,"Walmart Neighborhood Market / 1970 S University Blvd, Mobile, AL, United States",669535,30.64955409,-88.16232895,Walmart Neighborhood Market,27,44%,15/27
16,"Walmart Neighborhood Market / 1300 N University Blvd, Mobile, AL, United States",666332,30.71714952,-88.16348068,Walmart Neighborhood Market,27,40%,16/27
17,"Walmart Neighborhood Market / 6575 Airport Blvd, Mobile, AL, United States",664991,30.67810679,-88.19484561,Walmart Neighborhood Market,27,37%,17/27
18,"Walmart Neighborhood Market / 2653 Valleydale Road, Hoover, AL, United States",664722,33.38235879,-86.73920489,Walmart Neighborhood Market,27,33%,18/27
19,"Walmart Neighborhood Market / 6350 Cottage Hill Rd, Mobile, AL, United States",652108,30.64151767,-88.1892651,Walmart Neighborhood Market,27,29%,19/27
20,"Walmart Neighborhood Market / 2570 Government Blvd, Mobile, AL, United States",629763,30.66985438,-88.10432829,Walmart Neighborhood Market,27,25%,20/27
21,"Walmart Neighborhood Market / 3320 Lorna Rd, Hoover, AL, United States",621814,33.39299401,-86.79933109,Walmart Neighborhood Market,27,22%,21/27
22,"Walmart Neighborhood Market / 2047 E University Dr, Auburn, AL, United States",575146,32.62424095,-85.45004875,Walmart Neighborhood Market,27,18%,22/27
23,"Walmart Neighborhood Market / 1810 Shug Jordan Hwy, Auburn, AL, United States",545298,32.63046409,-85.49560352,Walmart Neighborhood Market,27,14%,23/27
24,"Walmart Neighborhood Market / 2305 Jordan Ln SW, Huntsville, AL, United States",543416,34.71359287,-86.62493469,Walmart Neighborhood Market,27,11%,24/27
25,"Walmart Neighborhood Market / 9020 Bailey Cove Rd SE, Huntsville, AL, United States",520059,34.64729817,-86.54155564,Walmart Neighborhood Market,27,7%,25/27
26,"Walmart Neighborhood Market / 4226 Oakwood Ave NW, Huntsville, AL, United States",518786,34.75030387,-86.63366924,Walmart Neighborhood Market,27,3%,26/27
27,"Walmart Neighborhood Market / 7140 Wall Triana Hwy, Madison, AL, United States",505329,34.79326557,-86.75087589,Walmart Neighborhood Market,27,0%,27/27
1,"Whole Foods Market / 2501 Memorial Pkwy SW, Huntsville, AL, United States",697483,34.7122946,-86.58982893,Whole Foods Market,4,75%,1/4
2,"Whole Foods Market / 3100 Cahaba Village Plz, Birmingham, AL, United States",666878,33.46006212,-86.75261904,Whole Foods Market,4,50%,2/4
3,"Whole Foods Market / 1450 Taylor Rd,, Montgomery, AL, United States",462819,32.35864542,-86.17295975,Whole Foods Market,4,25%,3/4
4,"Whole Foods Market / 3968 Airport Blvd, Mobile, AL, United States",397870,30.67713459,-88.15094002,Whole Foods Market,4,0%,4/4
1,"Winn-Dixie / 701 E Main St, Prattville, AL, United States",739947,32.46212766,-86.45537496,Winn-Dixie,38,97%,1/38
2,"Winn-Dixie / 7946 Vaughn Rd, Montgomery, AL, United States",603234,32.33721522,-86.17721107,Winn-Dixie,38,94%,2/38
3,"Winn-Dixie / 1721 Decatur Hwy, Fultondale, AL, United States",602427,33.61256306,-86.79541722,Winn-Dixie,38,92%,3/38
4,"Winn-Dixie / 1952 West Dallas Ave., Selma, AL, United States",594198,32.39848077,-87.06598418,Winn-Dixie,38,89%,4/38
5,"Winn-Dixie / 9082 Moffett Rd, Semmes, AL, United States",582007,30.78011566,-88.2571109,Winn-Dixie,38,86%,5/38
6,"Winn-Dixie / 4701 Center Point Rd, Pinson, AL, United States",548834,33.69541643,-86.67955978,Winn-Dixie,38,84%,6/38
7,"Winn-Dixie / 1441 Fox Run Pkwy, Opelika, AL, United States",537594,32.66530901,-85.36372111,Winn-Dixie,38,81%,7/38
8,"Winn-Dixie / 1061 Highway 280, Alexander City, AL, United States",515774,32.92192799,-85.96121658,Winn-Dixie,38,78%,8/38
9,"Winn-Dixie / 1550 Government St, Mobile, AL, United States",504933,30.68044301,-88.07534168,Winn-Dixie,38,76%,9/38
10,"Winn-Dixie / 1408 Golden Springs Rd, Anniston, AL, United States",502347,33.6279254,-85.7875765,Winn-Dixie,38,73%,10/38
11,"Winn-Dixie / 3625 Highway 14, Millbrook, AL, United States",493171,32.51737856,-86.377044,Winn-Dixie,38,71%,11/38
12,"Winn-Dixie / 640 Ollie Ave, Clanton, AL, United States",491672,32.85040518,-86.63263235,Winn-Dixie,38,68%,12/38
13,"Winn-Dixie / 4724 Mobile Hwy, Montgomery, AL, United States",484718,32.31031042,-86.35097661,Winn-Dixie,38,65%,13/38
14,"Winn-Dixie / 13620 Highway 43 N, Northport, AL, United States",477861,33.30626797,-87.60298526,Winn-Dixie,38,63%,14/38
15,"Winn-Dixie / 1151 Ross Clark Cir, Dothan, AL, United States",476151,31.21278155,-85.36011786,Winn-Dixie,38,60%,15/38
16,"Winn-Dixie / 465 Main St, Trussville, AL, United States",469357,33.61516264,-86.61799852,Winn-Dixie,38,57%,16/38
17,"Winn-Dixie / 9948 Airport Blvd, Mobile, AL, United States",430223,30.67243,-88.27747237,Winn-Dixie,38,55%,17/38
18,"Winn-Dixie / 1571 Westgate Pkwy, Dothan, AL, United States",416448,31.2591436,-85.4322084,Winn-Dixie,38,52%,18/38
19,"Winn-Dixie / 4476 Montevallo Rd, Birmingham, AL, United States",413952,33.52043195,-86.72870648,Winn-Dixie,38,50%,19/38
20,"Winn-Dixie / 2405 Highway 78 E, Jasper, AL, United States",408060,33.84205142,-87.24532649,Winn-Dixie,38,47%,20/38
21,"Winn-Dixie / 2910  Morgan Rd, Bessemer, AL, United States",406421,33.33540859,-86.91919444,Winn-Dixie,38,44%,21/38
22,"Winn-Dixie / 4201 University Blvd E, Tuscaloosa, AL, United States",394169,33.19766458,-87.48179332,Winn-Dixie,38,42%,22/38
23,"Winn-Dixie / 1740 Carter Hill Rd, Montgomery, AL, United States",392515,32.35791877,-86.28397592,Winn-Dixie,38,39%,23/38
24,"Winn-Dixie / 1235 S McKenzie St, Foley, AL, United States",388562,30.39324056,-87.68146068,Winn-Dixie,38,36%,24/38
25,"Winn-Dixie / 1037 S Eufaula Ave, Eufaula, AL, United States",387343,31.877852,-85.14702257,Winn-Dixie,38,34%,25/38
26,"Winn-Dixie / 3952 US Highway 80 W, Phenix City, AL, United States",386590,32.47143306,-85.09847601,Winn-Dixie,38,31%,26/38
27,"Winn-Dixie / 10 McFarland Blvd, Northport, AL, United States",379841,33.23724136,-87.55249975,Winn-Dixie,38,28%,27/38
28,"Winn-Dixie / 6300 Grelot Rd, Mobile, AL, United States",358646,30.66251851,-88.18888262,Winn-Dixie,38,26%,28/38
29,"Winn-Dixie / 9750 Highway 69 S, Tuscaloosa, AL, United States",333772,33.11790662,-87.55321199,Winn-Dixie,38,23%,29/38
30,"Winn-Dixie / 5440 Highway 90 W, Mobile, AL, United States",327605,30.58694829,-88.17141436,Winn-Dixie,38,21%,30/38
31,"Winn-Dixie / 500 Inverness Corners, Birmingham, AL, United States",323736,33.41730994,-86.69453741,Winn-Dixie,38,18%,31/38
32,"Winn-Dixie / 5827  Hwy 90, Theodore, AL, United States",318033,30.55385808,-88.16995642,Winn-Dixie,38,15%,32/38
33,"Winn-Dixie / 5326 US Highway 231, Wetumpka, AL, United States",317472,32.51803236,-86.20958834,Winn-Dixie,38,13%,33/38
34,"Winn-Dixie / 740 Schillinger Rd N, Mobile, AL, United States",306797,30.70602104,-88.22391997,Winn-Dixie,38,10%,34/38
35,"Winn-Dixie / 1617 S College St, Auburn, AL, United States",299728,32.57635794,-85.49641095,Winn-Dixie,38,7%,35/38
36,"Winn-Dixie / 150 Chelsea Corners Way, Chelsea, AL, United States",216053,33.34623607,-86.6308013,Winn-Dixie,38,5%,36/38
37,"Winn-Dixie / 3925 Crosshaven Drive, Vestavia Hills, AL, United States",176052,33.46300835,-86.73010095,Winn-Dixie,38,2%,37/38
38,"Winn-Dixie / 3331 Rainbow Dr Ste D, Rainbow City, AL, Rainbow City, AL, United States",122499,33.96043306,-86.03712876,Winn-Dixie,38,0%,38/38
