"STATEFP","COUNTYFP","NAME","TRACTCE"
"12","033","26.01","002601"
"12","033","26.02","002602"
"12","033","26.05","002605"
"12","033","28.03","002803"
"12","033","28.04","002804"
"12","033","32.03","003203"
"12","033","36.08","003608"
"12","033","9900","990000"
"12","101","301.02","030102"
"12","101","302.05","030205"
"12","101","303.03","030303"
"12","057","139.14","013914"
"12","057","140.12","014012"
"12","057","139.16","013916"
"12","057","139.15","013915"
"12","057","140.13","014013"
"12","057","1.01","000101"
"12","057","108.09","010809"
"12","101","330.07","033007"
"12","101","330.12","033012"
"12","101","9900","990000"
"12","027","104.05","010405"
"12","101","304.05","030405"
"12","101","304.06","030406"
"12","101","304.07","030407"
"12","101","304.10","030410"
"12","101","304.11","030411"
"12","057","125.03","012503"
"12","057","108.17","010817"
"12","057","122.09","012209"
"12","057","122.13","012213"
"12","057","133.17","013317"
"12","057","137.03","013703"
"12","057","139.13","013913"
"12","057","140.08","014008"
"12","057","139.17","013917"
"12","057","139.22","013922"
"12","033","36.09","003609"
"12","033","36.10","003610"
"12","033","36.11","003611"
"12","033","18","001800"
"12","031","134.04","013404"
"12","031","174","017400"
"12","031","139.05","013905"
"12","031","142.03","014203"
"12","041","9501","950100"
"12","031","142.04","014204"
"12","099","10.04","001004"
"12","099","11.01","001101"
"12","099","12","001200"
"12","099","13.02","001302"
"12","099","14.02","001402"
"12","099","14.03","001403"
"12","099","70.11","007011"
"12","099","74.10","007410"
"12","099","74.12","007412"
"12","099","74.14","007414"
"12","011","1103.33","110333"
"12","011","1103.37","110337"
"12","011","1103.39","110339"
"12","011","602.10","060210"
"12","011","602.12","060212"
"12","121","9701","970100"
"12","121","9702","970200"
"12","011","603.06","060306"
"12","011","606.08","060608"
"12","011","608.02","060802"
"12","011","202.09","020209"
"12","011","402.05","040205"
"12","109","207.12","020712"
"12","109","207.13","020713"
"12","109","209.08","020908"
"12","109","212.11","021211"
"12","109","209.07","020907"
"12","109","214.10","021410"
"12","109","214.09","021409"
"12","109","212.10","021210"
"12","011","418.02","041802"
"12","011","601.23","060123"
"12","011","602.11","060211"
"12","023","1106.02","110602"
"12","023","1109.03","110903"
"12","127","820","082000"
"12","099","78.35","007835"
"12","099","78.37","007837"
"12","099","78.38","007838"
"12","099","80.02","008002"
"12","099","2.14","000214"
"12","099","3.01","000301"
"12","099","3.03","000303"
"12","099","3.04","000304"
"12","099","4.06","000406"
"12","099","4.07","000407"
"12","099","4.10","000410"
"12","099","5.05","000505"
"12","099","5.07","000507"
"12","099","20.06","002006"
"12","099","32.01","003201"
"12","099","32.02","003202"
"12","099","35.07","003507"
"12","099","39.02","003902"
"12","099","40.12","004012"
"12","099","42.03","004203"
"12","099","47.06","004706"
"12","099","48.13","004813"
"12","031","143.29","014329"
"12","031","143.30","014330"
"12","031","143.33","014333"
"12","109","202","020200"
"12","109","203","020300"
"12","109","204","020400"
"12","031","143.34","014334"
"12","031","143.35","014335"
"12","099","74.20","007420"
"12","099","75.04","007504"
"12","099","77.10","007710"
"12","099","77.21","007721"
"12","101","310.05","031005"
"12","011","703.06","070306"
"12","099","77.48","007748"
"12","011","703.11","070311"
"12","011","703.12","070312"
"12","011","104.03","010403"
"12","011","103.06","010306"
"12","011","109.01","010901"
"12","011","201.03","020103"
"12","011","202.11","020211"
"12","011","702.10","070210"
"12","011","703.14","070314"
"12","011","703.15","070315"
"12","011","703.21","070321"
"12","011","904.03","090403"
"12","011","904.04","090404"
"12","011","906.01","090601"
"12","011","908.01","090801"
"12","011","703.16","070316"
"12","011","706.01","070601"
"12","011","101.04","010104"
"12","011","103.05","010305"
"12","011","606.05","060605"
"12","011","607","060700"
"12","011","103.08","010308"
"12","011","104.06","010406"
"12","011","609","060900"
"12","011","610.01","061001"
"12","011","704.01","070401"
"12","011","704.02","070402"
"12","011","704.03","070403"
"12","011","704.04","070404"
"12","133","9702","970200"
"12","133","9703.01","970301"
"12","133","9703.03","970303"
"12","099","83.02","008302"
"12","099","9800","980000"
"12","099","9802","980200"
"12","099","9804","980400"
"12","099","9900","990000"
"12","099","14.04","001404"
"12","099","15","001500"
"12","099","6","000600"
"12","099","7.03","000703"
"12","099","8.03","000803"
"12","099","9.05","000905"
"12","099","10.03","001003"
"12","031","143.36","014336"
"12","109","9902","990200"
"12","053","402.01","040201"
"12","053","406.01","040601"
"12","053","413.03","041303"
"12","053","403.03","040303"
"12","053","403.02","040302"
"12","053","411.06","041106"
"12","053","402.02","040202"
"12","011","705.01","070501"
"12","031","143.38","014338"
"12","031","21.02","002102"
"12","031","25.01","002501"
"12","031","25.02","002502"
"12","031","104.01","010401"
"12","099","77.50","007750"
"12","099","77.51","007751"
"12","099","77.52","007752"
"12","109","210.02","021002"
"12","109","213.02","021302"
"12","109","205","020500"
"12","011","804.02","080402"
"12","011","902","090200"
"12","099","77.57","007757"
"12","099","77.58","007758"
"12","005","26.07","002607"
"12","005","26.05","002605"
"12","005","26.06","002606"
"12","011","702.11","070211"
"12","011","1103.34","110334"
"12","011","1103.41","110341"
"12","017","9900","990000"
"12","011","904.01","090401"
"12","011","804.06","080406"
"12","011","106.09","010609"
"12","011","106.10","010610"
"12","011","106.11","010611"
"12","011","106.12","010612"
"12","011","109.02","010902"
"12","009","623.02","062302"
"12","009","642.02","064202"
"12","011","611","061100"
"12","009","685.01","068501"
"12","037","9703.04","970304"
"12","099","18.01","001801"
"12","099","21","002100"
"12","099","23","002300"
"12","099","24","002400"
"12","099","26","002600"
"12","099","28","002800"
"12","099","29","002900"
"12","099","30","003000"
"12","099","31.02","003102"
"12","099","33","003300"
"12","099","34","003400"
"12","099","13.01","001301"
"12","099","18.02","001802"
"12","099","19.10","001910"
"12","086","67.22","006722"
"12","011","202.06","020206"
"12","011","203.23","020323"
"12","011","203.24","020324"
"12","011","204.15","020415"
"12","037","9900","990000"
"12","081","7.04","000704"
"12","081","7.05","000705"
"12","081","1.06","000106"
"12","081","1.05","000105"
"12","081","6.04","000604"
"12","081","3.10","000310"
"12","081","3.09","000309"
"12","099","37","003700"
"12","099","39.01","003901"
"12","099","40.07","004007"
"12","099","40.08","004008"
"12","099","40.09","004009"
"12","099","40.10","004010"
"12","099","40.11","004011"
"12","099","40.13","004013"
"12","099","41.01","004101"
"12","017","4506.02","450602"
"12","017","4515.02","451502"
"12","017","4509.01","450901"
"12","099","41.02","004102"
"12","071","302.01","030201"
"12","071","14.01","001401"
"12","071","701.02","070102"
"12","071","402.09","040209"
"12","071","401.09","040109"
"12","071","11.01","001101"
"12","071","401.23","040123"
"12","071","302.02","030202"
"12","011","702.04","070204"
"12","011","702.05","070205"
"12","011","703.04","070304"
"12","099","77.69","007769"
"12","099","77.80","007780"
"12","099","77.76","007776"
"12","099","77.75","007775"
"12","011","204.12","020412"
"12","011","309.03","030903"
"12","011","311.02","031102"
"12","081","2.01","000201"
"12","081","3.07","000307"
"12","081","11.06","001106"
"12","081","8.08","000808"
"12","081","11.07","001107"
"12","099","43","004300"
"12","099","45","004500"
"12","099","46.02","004602"
"12","099","47.02","004702"
"12","099","47.04","004704"
"12","099","48.17","004817"
"12","099","48.18","004818"
"12","099","48.19","004819"
"12","011","606.03","060603"
"12","099","49.02","004902"
"12","099","49.03","004903"
"12","071","14.02","001402"
"12","071","107.02","010702"
"12","071","107.01","010701"
"12","071","403.10","040310"
"12","071","401.18","040118"
"12","071","401.11","040111"
"12","011","312.04","031204"
"12","011","312.05","031205"
"12","011","401.02","040102"
"12","011","402.03","040203"
"12","011","402.04","040204"
"12","011","402.06","040206"
"12","081","20.12","002012"
"12","081","20.11","002011"
"12","099","49.04","004904"
"12","099","50","005000"
"12","099","51.02","005102"
"12","099","52.03","005203"
"12","099","52.04","005204"
"12","099","53","005300"
"12","099","55.01","005501"
"12","099","55.02","005502"
"12","099","56.01","005601"
"12","099","58.07","005807"
"12","099","48.15","004815"
"12","099","48.16","004816"
"12","099","56.02","005602"
"12","071","401.17","040117"
"12","071","501.06","050106"
"12","071","502.05","050205"
"12","071","602.03","060203"
"12","071","19.11","001911"
"12","011","501","050100"
"12","011","502.04","050204"
"12","011","405.03","040503"
"12","011","503.12","050312"
"12","011","504.01","050401"
"12","011","504.02","050402"
"12","011","506.01","050601"
"12","011","606.07","060607"
"12","117","201.02","020102"
"12","117","202.01","020201"
"12","071","603","060300"
"12","071","801","080100"
"12","081","20.08","002008"
"12","081","14.04","001404"
"12","011","503.01","050301"
"12","011","503.06","050306"
"12","011","503.08","050308"
"12","099","59.16","005916"
"12","099","59.18","005918"
"12","099","59.21","005921"
"12","099","59.33","005933"
"12","099","59.34","005934"
"12","099","59.36","005936"
"12","099","59.52","005952"
"12","099","60.05","006005"
"12","099","58.10","005810"
"12","099","58.11","005811"
"12","099","58.13","005813"
"12","099","58.14","005814"
"12","099","59.17","005917"
"12","099","59.22","005922"
"12","099","59.23","005923"
"12","099","59.26","005926"
"12","099","59.31","005931"
"12","099","59.37","005937"
"12","071","19.15","001915"
"12","071","19.13","001913"
"12","071","602.01","060201"
"12","071","602.02","060202"
"12","035","601.07","060107"
"12","035","602.08","060208"
"12","081","16.02","001602"
"12","081","19.11","001911"
"12","081","19.10","001910"
"12","081","11.04","001104"
"12","081","8.10","000810"
"12","071","103.02","010302"
"12","071","103.03","010303"
"12","103","244.12","024412"
"12","103","244.13","024413"
"12","103","245.09","024509"
"12","103","245.14","024514"
"12","103","245.10","024510"
"12","011","1106","110600"
"12","099","60.06","006006"
"12","099","60.08","006008"
"12","099","60.12","006012"
"12","099","61","006100"
"12","099","62.01","006201"
"12","099","62.03","006203"
"12","099","65.01","006501"
"12","099","65.02","006502"
"12","099","66.02","006602"
"12","099","66.04","006604"
"12","086","1.32","000132"
"12","086","1.31","000131"
"12","086","1.21","000121"
"12","086","93.12","009312"
"12","086","2.15","000215"
"12","086","2.20","000220"
"12","086","54.05","005405"
"12","086","51.03","005103"
"12","086","88.05","008805"
"12","099","59.38","005938"
"12","099","59.39","005939"
"12","099","59.45","005945"
"12","099","59.46","005946"
"12","099","59.47","005947"
"12","099","59.49","005949"
"12","099","59.50","005950"
"12","099","59.54","005954"
"12","099","59.55","005955"
"12","099","60.10","006010"
"12","099","60.11","006011"
"12","099","62.02","006202"
"12","099","64.01","006401"
"12","071","104.11","010411"
"12","071","202.01","020201"
"12","086","173","017300"
"12","086","75.03","007503"
"12","071","402.10","040210"
"12","049","9701.01","970101"
"12","049","9701.02","970102"
"12","085","9.02","000902"
"12","085","10","001000"
"12","085","12","001200"
"12","085","8","000800"
"12","011","905.04","090504"
"12","105","160.01","016001"
"12","105","160.02","016002"
"12","105","118.32","011832"
"12","115","19.05","001905"
"12","105","137.02","013702"
"12","035","601.06","060106"
"12","035","603.02","060302"
"12","035","601.03","060103"
"12","035","603.03","060303"
"12","081","8.09","000809"
"12","081","11.08","001108"
"12","081","19.09","001909"
"12","103","247.02","024702"
"12","103","248.03","024803"
"12","103","250.17","025017"
"12","103","250.18","025018"
"12","103","250.19","025019"
"12","086","12.05","001205"
"12","051","2","000200"
"12","086","4.09","000409"
"12","086","3.08","000308"
"12","086","3.07","000307"
"12","086","1.22","000122"
"12","085","2","000200"
"12","085","5.02","000502"
"12","115","15.05","001505"
"12","115","13.03","001303"
"12","115","25.10","002510"
"12","051","4.01","000401"
"12","015","201.04","020104"
"12","015","104.02","010402"
"12","015","210.02","021002"
"12","015","205.01","020501"
"12","103","254.14","025414"
"12","103","254.15","025415"
"12","103","254.16","025416"
"12","103","268.20","026820"
"12","103","268.18","026818"
"12","103","268.19","026819"
"12","086","139","013900"
"12","086","99.06","009906"
"12","086","4.14","000414"
"12","086","4.13","000413"
"12","086","95.04","009504"
"12","086","95.03","009503"
"12","086","5.04","000504"
"12","091","210.01","021001"
"12","085","6.10","000610"
"12","085","13.02","001302"
"12","085","14.04","001404"
"12","085","14.08","001408"
"12","115","25.11","002511"
"12","115","27.20","002720"
"12","115","27.23","002723"
"12","115","4.06","000406"
"12","075","9900","990000"
"12","115","25.08","002508"
"12","115","25.09","002509"
"12","015","104.01","010401"
"12","015","210.03","021003"
"12","015","206.01","020601"
"12","115","26.03","002603"
"12","015","205.02","020502"
"12","015","206.02","020602"
"12","015","201.01","020101"
"12","103","273.23","027323"
"12","103","273.24","027324"
"12","103","273.25","027325"
"12","103","276.03","027603"
"12","103","276.05","027605"
"12","103","276.06","027606"
"12","086","5.05","000505"
"12","086","8.06","000806"
"12","086","6.07","000607"
"12","086","7.11","000711"
"12","086","8.05","000805"
"12","086","16.03","001603"
"12","086","8.08","000808"
"12","086","7.12","000712"
"12","041","9502.04","950204"
"12","041","9502.02","950202"
"12","041","9502.01","950201"
"12","041","9502.03","950203"
"12","101","304.12","030412"
"12","101","304.04","030404"
"12","101","305.01","030501"
"12","101","306.01","030601"
"12","101","306.02","030602"
"12","057","115.24","011524"
"12","057","111.09","011109"
"12","057","51.01","005101"
"12","057","73","007300"
"12","057","138.06","013806"
"12","057","69","006900"
"12","071","301","030100"
"12","071","503.12","050312"
"12","071","501.04","050104"
"12","071","802.04","080204"
"12","071","9900","990000"
"12","071","701.01","070101"
"12","071","202.02","020202"
"12","071","402.06","040206"
"12","071","506.01","050601"
"12","071","401.20","040120"
"12","071","501.05","050105"
"12","071","19.12","001912"
"12","071","401.27","040127"
"12","105","156","015600"
"12","105","157.02","015702"
"12","105","115.02","011502"
"12","105","116.04","011604"
"12","105","123.06","012306"
"12","105","123.05","012305"
"12","105","123.07","012307"
"12","105","124.11","012411"
"12","105","148.04","014804"
"12","105","125.02","012502"
"12","105","128.02","012802"
"12","105","128.03","012803"
"12","105","141.24","014124"
"12","105","130.02","013002"
"12","105","130.01","013001"
"12","105","124.07","012407"
"12","105","141.04","014104"
"12","105","148.03","014803"
"12","105","140.06","014006"
"12","101","311.04","031104"
"12","101","309.06","030906"
"12","101","314.12","031412"
"12","101","314.11","031411"
"12","101","311.03","031103"
"12","101","303.04","030304"
"12","101","314.10","031410"
"12","101","328.05","032805"
"12","101","329.05","032905"
"12","105","158.02","015802"
"12","105","124.08","012408"
"12","105","116.06","011606"
"12","105","124.04","012404"
"12","013","102","010200"
"12","013","101","010100"
"12","101","309.05","030905"
"12","101","310.10","031010"
"12","115","26.01","002601"
"12","115","26.02","002602"
"12","057","26","002600"
"12","021","4.01","000401"
"12","021","102.11","010211"
"12","021","1.02","000102"
"12","061","504.01","050401"
"12","061","504.02","050402"
"12","061","508.08","050808"
"12","061","505.04","050504"
"12","095","170.11","017011"
"12","101","310.11","031011"
"12","101","310.13","031013"
"12","101","310.14","031014"
"12","101","312.03","031203"
"12","101","312.04","031204"
"12","033","10.01","001001"
"12","033","10.02","001002"
"12","033","11.04","001104"
"12","095","169.02","016902"
"12","095","169.04","016904"
"12","021","4.02","000402"
"12","021","102.09","010209"
"12","021","109.05","010905"
"12","021","101.08","010108"
"12","103","202.09","020209"
"12","061","505.05","050505"
"12","061","9800","980000"
"12","095","170.04","017004"
"12","093","9103","910300"
"12","093","9104.03","910403"
"12","095","177.01","017701"
"12","095","178.06","017806"
"12","065","9900","990000"
"12","095","178.07","017807"
"12","057","9803","980300"
"12","057","113.04","011304"
"12","057","9807","980700"
"12","057","2.02","000202"
"12","057","2.01","000201"
"12","057","108.14","010814"
"12","021","102.13","010213"
"12","021","101.10","010110"
"12","021","102.08","010208"
"12","021","104.16","010416"
"12","021","104.20","010420"
"12","071","401.13","040113"
"12","071","104.12","010412"
"12","071","401.26","040126"
"12","071","502.04","050204"
"12","031","144.13","014413"
"12","031","146.03","014603"
"12","031","146.04","014604"
"12","031","159.25","015925"
"12","031","159.26","015926"
"12","103","202.06","020206"
"12","103","247.01","024701"
"12","093","9105","910500"
"12","093","9106.01","910601"
"12","033","12.01","001201"
"12","033","12.02","001202"
"12","033","13","001300"
"12","033","14.02","001402"
"12","033","27.01","002701"
"12","103","252.08","025208"
"12","103","256.04","025604"
"12","103","276.04","027604"
"12","103","247.03","024703"
"12","103","256.03","025603"
"12","103","272.02","027202"
"12","105","126.01","012601"
"12","105","131.03","013103"
"12","105","138.01","013801"
"12","105","140.01","014001"
"12","105","142.02","014202"
"12","105","153.01","015301"
"12","057","108.16","010816"
"12","057","108.15","010815"
"12","057","6.02","000602"
"12","057","113.03","011303"
"12","057","9.02","000902"
"12","057","105.02","010502"
"12","057","105.01","010501"
"12","021","106.05","010605"
"12","031","166.03","016603"
"12","031","167.24","016724"
"12","031","167.25","016725"
"12","031","167.26","016726"
"12","031","167.27","016727"
"12","031","167.28","016728"
"12","121","9703.01","970301"
"12","089","505.04","050504"
"12","089","502.03","050203"
"12","059","9602.01","960201"
"12","059","9604.02","960402"
"12","059","9602.02","960202"
"12","059","9604.03","960403"
"12","059","9604.01","960401"
"12","067","9602.02","960202"
"12","067","9602.01","960201"
"12","057","9806","980600"
"12","057","115.23","011523"
"12","057","115.21","011521"
"12","057","53.02","005302"
"12","057","136.04","013604"
"12","057","133.16","013316"
"12","057","122.11","012211"
"12","085","13.01","001301"
"12","085","16.01","001601"
"12","085","9.01","000901"
"12","085","11.03","001103"
"12","085","14.07","001407"
"12","085","15","001500"
"12","021","106.06","010606"
"12","021","102.15","010215"
"12","021","101.07","010107"
"12","021","101.09","010109"
"12","031","127.03","012703"
"12","031","140.01","014001"
"12","031","168.07","016807"
"12","057","53.01","005301"
"12","057","59","005900"
"12","057","61.01","006101"
"12","057","68.02","006802"
"12","057","67","006700"
"12","057","65.01","006501"
"12","057","71.03","007103"
"12","021","104.19","010419"
"12","021","109.04","010904"
"12","109","208.04","020804"
"12","109","214.03","021403"
"12","031","168.08","016808"
"12","031","155.01","015501"
"12","033","24","002400"
"12","033","11.03","001103"
"12","115","25.07","002507"
"12","127","909.04","090904"
"12","127","910.17","091017"
"12","127","832.06","083206"
"12","127","910.29","091029"
"12","087","9800","980000"
"12","087","9801","980100"
"12","127","907.02","090702"
"12","127","829.03","082903"
"12","033","27.03","002703"
"12","033","28.01","002801"
"12","033","28.02","002802"
"12","027","101.01","010101"
"12","101","304.09","030409"
"12","101","320.06","032006"
"12","101","313.02","031302"
"12","101","324.02","032402"
"12","101","326.02","032602"
"12","033","29","002900"
"12","033","31","003100"
"12","033","32.01","003201"
"12","101","317.01","031701"
"12","101","318.08","031808"
"12","101","320.07","032007"
"12","101","321.05","032105"
"12","101","321.03","032103"
"12","101","321.08","032108"
"12","101","331.02","033102"
"12","023","1106.04","110604"
"12","023","1106.03","110603"
"12","101","330.05","033005"
"12","101","330.06","033006"
"12","057","72","007200"
"12","057","71.02","007102"
"12","057","70.02","007002"
"12","057","70.01","007001"
"12","101","304.08","030408"
"12","101","305.02","030502"
"12","101","310.12","031012"
"12","101","314.06","031406"
"12","101","314.07","031407"
"12","101","315.05","031505"
"12","101","318.07","031807"
"12","101","321.09","032109"
"12","101","324.01","032401"
"12","057","102.11","010211"
"12","109","211.02","021102"
"12","109","210.03","021003"
"12","109","207.05","020705"
"12","109","207.10","020710"
"12","033","1","000100"
"12","033","3","000300"
"12","033","5","000500"
"12","033","4","000400"
"12","033","6","000600"
"12","127","824.12","082412"
"12","127","828.01","082801"
"12","127","903.07","090307"
"12","127","830.06","083006"
"12","127","910.19","091019"
"12","127","903.04","090304"
"12","127","910.01","091001"
"12","127","902.03","090203"
"12","127","925","092500"
"12","127","910.18","091018"
"12","127","830.08","083008"
"12","127","802.02","080202"
"12","101","330.09","033009"
"12","101","330.10","033010"
"12","101","330.11","033011"
"12","101","330.14","033014"
"12","057","102.12","010212"
"12","127","808.07","080807"
"12","127","908.03","090803"
"12","057","102.10","010210"
"12","057","110.16","011016"
"12","057","115.22","011522"
"12","057","114.18","011418"
"12","127","830.07","083007"
"12","127","910.21","091021"
"12","127","903.05","090305"
"12","127","832.03","083203"
"12","127","908.06","090806"
"12","127","825.08","082508"
"12","127","828.02","082802"
"12","127","830.09","083009"
"12","127","808.06","080806"
"12","127","825.09","082509"
"12","127","829.04","082904"
"12","127","902.04","090204"
"12","127","910.28","091028"
"12","127","903.06","090306"
"12","127","910.25","091025"
"12","127","910.15","091015"
"12","127","910.16","091016"
"12","127","903.03","090303"
"12","127","829.02","082902"
"12","127","832.05","083205"
"12","127","9900","990000"
"12","131","9501.02","950102"
"12","109","207.04","020704"
"12","109","208.03","020803"
"12","071","802.02","080202"
"12","089","501.02","050102"
"12","131","9505.02","950502"
"12","089","502.01","050201"
"12","033","35.06","003506"
"12","055","9601.01","960101"
"12","055","9801","980100"
"12","055","9800","980000"
"12","055","9616.02","961602"
"12","055","9616.01","961601"
"12","033","35.07","003507"
"12","033","36.07","003607"
"12","033","33.07","003307"
"12","033","33.08","003308"
"12","033","34","003400"
"12","127","824.13","082413"
"12","127","825.11","082511"
"12","127","809.01","080901"
"12","127","809.02","080902"
"12","057","54.01","005401"
"12","057","64","006400"
"12","101","302.04","030204"
"12","101","313.01","031301"
"12","101","315.06","031506"
"12","101","316.01","031601"
"12","101","316.03","031603"
"12","057","114.17","011417"
"12","057","115.18","011518"
"12","057","115.19","011519"
"12","031","140.02","014002"
"12","031","21.01","002101"
"12","031","155.02","015502"
"12","031","167.29","016729"
"12","031","144.08","014408"
"12","031","173","017300"
"12","115","26.04","002604"
"12","115","26.05","002605"
"12","115","27.10","002710"
"12","057","116.15","011615"
"12","109","207.06","020706"
"12","109","211.03","021103"
"12","109","208.02","020802"
"12","101","312.05","031205"
"12","129","9900","990000"
"12","117","208.05","020805"
"12","033","20","002000"
"12","033","21","002100"
"12","033","22","002200"
"12","127","811.02","081102"
"12","127","825.10","082510"
"12","011","801.02","080102"
"12","127","826.05","082605"
"12","127","826.04","082604"
"12","127","826.07","082607"
"12","127","811.01","081101"
"12","127","824.11","082411"
"12","011","901.02","090102"
"12","011","1001.05","100105"
"12","011","1103.26","110326"
"12","011","1105.02","110502"
"12","011","103.07","010307"
"12","011","310.02","031002"
"12","011","406.01","040601"
"12","011","406.02","040602"
"12","011","433.01","043301"
"12","011","502.08","050208"
"12","011","510.02","051002"
"12","011","603.05","060305"
"12","011","702.08","070208"
"12","011","804.03","080403"
"12","101","316.04","031604"
"12","101","318.04","031804"
"12","101","320.10","032010"
"12","101","321.07","032107"
"12","057","121.08","012108"
"12","057","121.07","012107"
"12","057","122.10","012210"
"12","057","133.19","013319"
"12","057","133.15","013315"
"12","057","125.04","012504"
"12","057","133.22","013322"
"12","101","315.07","031507"
"12","101","315.08","031508"
"12","101","316.05","031605"
"12","101","317.07","031707"
"12","033","35.05","003505"
"12","033","36.12","003612"
"12","033","37","003700"
"12","033","39","003900"
"12","033","14.01","001401"
"12","033","16","001600"
"12","091","233.07","023307"
"12","095","165.03","016503"
"12","095","167.15","016715"
"12","083","8.11","000811"
"12","083","26.07","002607"
"12","083","3.03","000303"
"12","083","3.04","000304"
"12","083","2.01","000201"
"12","083","1.01","000101"
"12","083","6.07","000607"
"12","083","7.03","000703"
"12","083","26.09","002609"
"12","083","1.02","000102"
"12","083","9.04","000904"
"12","083","8.10","000810"
"12","083","8.05","000805"
"12","083","9.03","000903"
"12","083","8.07","000807"
"12","083","11.06","001106"
"12","083","8.08","000808"
"12","083","27.05","002705"
"12","083","8.09","000809"
"12","083","7.06","000706"
"12","083","8.06","000806"
"12","083","2.03","000203"
"12","083","8.03","000803"
"12","083","7.05","000705"
"12","083","27.03","002703"
"12","021","104.11","010411"
"12","083","14.04","001404"
"12","083","14.03","001403"
"12","083","12.09","001209"
"12","083","12.10","001210"
"12","083","27.04","002704"
"12","083","10.12","001012"
"12","083","2.02","000202"
"12","083","12.11","001211"
"12","083","8.04","000804"
"12","083","10.11","001011"
"12","083","10.13","001013"
"12","083","7.07","000707"
"12","083","26.08","002608"
"12","083","10.09","001009"
"12","083","10.10","001010"
"12","083","25.06","002506"
"12","083","11.05","001105"
"12","083","25.05","002505"
"12","083","26.10","002610"
"12","083","27.06","002706"
"12","083","6.06","000606"
"12","083","23.03","002303"
"12","083","25.07","002507"
"12","083","23.04","002304"
"12","083","7.04","000704"
"12","095","165.04","016504"
"12","095","165.05","016505"
"12","053","9900","990000"
"12","091","233.06","023306"
"12","069","308.06","030806"
"12","069","304.06","030406"
"12","069","312.03","031203"
"12","069","301.04","030104"
"12","069","313.09","031309"
"12","069","312.05","031205"
"12","111","3817.02","381702"
"12","111","3808","380800"
"12","091","220.02","022002"
"12","091","233.05","023305"
"12","131","9504","950400"
"12","131","9505.01","950501"
"12","119","9104.02","910402"
"12","119","9104.01","910401"
"12","119","9106.01","910601"
"12","119","9103","910300"
"12","099","2.18","000218"
"12","099","42.04","004204"
"12","099","59.58","005958"
"12","099","78.47","007847"
"12","099","74.21","007421"
"12","099","35.12","003512"
"12","099","76.19","007619"
"12","099","76.20","007620"
"12","099","70.12","007012"
"12","101","330.13","033013"
"12","101","331.01","033101"
"12","101","320.09","032009"
"12","101","330.08","033008"
"12","099","5.13","000513"
"12","099","19.20","001920"
"12","099","54.12","005412"
"12","099","57.04","005704"
"12","099","57.03","005703"
"12","099","35.13","003513"
"12","099","76.22","007622"
"12","099","54.13","005413"
"12","099","35.14","003514"
"12","099","76.24","007624"
"12","099","72.05","007205"
"12","099","42.06","004206"
"12","099","78.41","007841"
"12","099","78.48","007848"
"12","099","78.45","007845"
"12","099","78.43","007843"
"12","099","79.15","007915"
"12","099","78.42","007842"
"12","099","19.21","001921"
"12","099","19.19","001919"
"12","099","19.18","001918"
"12","099","78.46","007846"
"12","099","78.40","007840"
"12","099","2.21","000221"
"12","099","48.20","004820"
"12","099","48.21","004821"
"12","099","77.74","007774"
"12","099","59.60","005960"
"12","099","77.70","007770"
"12","099","2.16","000216"
"12","099","77.66","007766"
"12","099","42.05","004205"
"12","099","79.17","007917"
"12","099","63.02","006302"
"12","099","5.12","000512"
"12","099","72.08","007208"
"12","099","72.04","007204"
"12","099","78.49","007849"
"12","099","59.59","005959"
"12","099","79.18","007918"
"12","099","48.22","004822"
"12","099","2.20","000220"
"12","099","38.02","003802"
"12","099","42.07","004207"
"12","099","48.23","004823"
"12","099","58.21","005821"
"12","099","27.03","002703"
"12","099","27.01","002701"
"12","099","8.05","000805"
"12","099","59.57","005957"
"12","099","66.06","006606"
"12","099","66.07","006607"
"12","099","79.14","007914"
"12","099","58.20","005820"
"12","099","63.01","006301"
"12","099","38.01","003801"
"12","099","58.19","005819"
"12","099","58.18","005818"
"12","099","27.02","002702"
"12","099","76.21","007621"
"12","099","76.23","007623"
"12","099","70.13","007013"
"12","099","1.03","000103"
"12","099","79.16","007916"
"12","099","79.13","007913"
"12","099","2.17","000217"
"12","075","9701.01","970101"
"12","075","9703.01","970301"
"12","053","415.02","041502"
"12","107","9512","951200"
"12","107","9514.01","951401"
"12","107","9503","950300"
"12","107","9507","950700"
"12","107","9505","950500"
"12","107","9504","950400"
"12","081","6.03","000603"
"12","081","11.05","001105"
"12","081","19.14","001914"
"12","081","19.13","001913"
"12","081","20.14","002014"
"12","081","20.16","002016"
"12","081","20.17","002017"
"12","111","3801","380100"
"12","111","3803","380300"
"12","057","132.06","013206"
"12","057","16","001600"
"12","057","118.02","011802"
"12","057","112.05","011205"
"12","111","3806","380600"
"12","057","107.01","010701"
"12","057","107.02","010702"
"12","007","1","000100"
"12","007","4","000400"
"12","057","108.05","010805"
"12","057","108.08","010808"
"12","057","120.01","012001"
"12","057","120.02","012002"
"12","057","121.03","012103"
"12","057","122.06","012206"
"12","057","109","010900"
"12","057","110.03","011003"
"12","057","110.05","011005"
"12","057","110.06","011006"
"12","057","110.08","011008"
"12","057","110.10","011010"
"12","057","122.08","012208"
"12","057","123.01","012301"
"12","057","123.03","012303"
"12","057","124.01","012401"
"12","057","122.07","012207"
"12","057","124.02","012402"
"12","057","124.03","012403"
"12","057","125.01","012501"
"12","019","301.04","030104"
"12","019","311.05","031105"
