53,"Marshalls / 10991-2 San Jose Ap, Jacksonville, Florida, United States",813,341760,30.17570908,-81.62667292
54,"Marshalls / Market Place Drive, Orlando, Florida, United States",1198,339297,28.47550606,-81.28715209
55,"Marshalls / 16051 S Dixie Hwy, Ste B, Miami, FL, United States",145,335509,25.62066372,-80.34234868
56,"Marshalls / Windover Trls, Titusville, Florida, United States",1020,335028,28.55145091,-80.84290999
57,"Marshalls / 1700 S Federal Hwy, Delray Beach, FL, United States",196,332075,26.44065508,-80.07277198
58,"Marshalls / 3802B S Dale Mabry Hwy, Tampa, FL, United States",388,331600,27.90785906,-82.50472481
59,"Marshalls / 237 W Alexander St, Plant City, FL, United States",1258,330807,27.98832505,-82.1249478
60,"Marshalls / 3021 SW 160th Ave, Miramar, FL, United States",207,323604,25.98142858,-80.35797757
61,"Marshalls / 1551 WP Ball Blvd, Sanford, FL, United States",153,320817,28.79847527,-81.3341345
62,"Marshalls / 21323 US Highway 19 N, Clearwater, FL, United States",867,315075,27.96626249,-82.72824974
63,"Marshalls / 500 N University Dr, Pembroke Pines, FL, United States",399,309341,26.01274602,-80.25153526
64,"Marshalls / 7224 Cortez Rd W, Bradenton, FL, United States",1181,305582,27.46365197,-82.63403533
65,"Marshalls / 6452 Lake Worth Rd, Greenacres, FL, United States",398,302981,26.6160286,-80.14417633
66,"Marshalls / 293 E Altamonte Dr, Altamonte Springs, FL, United States",67,287427,28.66364034,-81.38252103
67,"Marshalls / 1456 Simmons Road, Florida, United States",1364,285714,28.26592456,-81.3308053
68,"Marshalls / 901 E 10th Ave, Hialeah, FL, United States",1197,283748,25.8314203,-80.25975734
69,"Marshalls / 70th Avenue North, Florida, United States",252,279016,27.83623061,-82.68780706
70,"Marshalls / 1650 Airport Blvd, Pensacola, FL, United States",1192,277451,30.48203772,-87.20826445
71,"Marshalls / 918 Garth Avenue, Jacksonville, Florida, United States",1135,268583,30.31105405,-81.73429752
72,"Marshalls / 21705 Village Lks, Land O' Lakes, FL, United States",1256,268041,28.19081911,-82.45722617
73,"Marshalls / 5461 W Atlantic Blvd, Margate, FL, United States",866,266804,26.23680797,-80.20107708
74,"Marshalls / 2461 N Atlantic Ave, Daytona Beach, FL, United States",228,264460,29.26168687,-81.02659535
75,"Marshalls / 13100 Tamiami Trl E, Naples, FL, United States",1315,242889,26.06015291,-81.69784683
76,"Marshalls / 4795 W Irlo Bronson Memorial Hwy, Kissimmee, FL, United States",124,242170,28.33256231,-81.47381297
77,"Marshalls / 2642 E Colonial Dr, Orlando, FL, United States",678,236513,28.54893327,-81.34961019
78,"Marshalls / 7323 W Colonial Dr, Orlando, FL, United States",419,235265,28.55435066,-81.47929418
79,"Marshalls / 17966 NW 27th Ave, Miami Gardens, FL, United States",1386,233046,25.93840204,-80.2473497
80,"Marshalls / 4197 W Commercial Blvd, Tamarac, FL, United States",1163,223103,26.18834769,-80.20689326
81,"Marshalls / 661 Blanding Blvd Ste 401, Orange Park, FL, United States",NA,211309,30.14840093,-81.75340135
82,"Marshalls / 2036 66th St N, Saint Petersburg, FL, United States",211,201749,27.78893025,-82.73017403
83,"Marshalls / 2660 W Broward Blvd, Fort Lauderdale, FL, United States",1455,188704,26.11916123,-80.17708116
84,"Marshalls / marshall/homegoods, Miami, FL, United States",356,175715,25.77398514,-80.32171357
85,"Marshalls / 1121 Alafaya Trail, Oviedo, FL, United States",1495,150855,28.65364973,-81.20987675
86,"Marshalls / 1679 US 41 Bypass South, Venice, FL, United States",1396,127309,27.07493951,-82.42337358
87,"Marshalls / 10500 Ulmerton Rd, Largo, FL, United States",333,114594,27.89163011,-82.78264183
