Ranked Venues - Walmart / Alabama - Total - Sep 01, 2021 - Aug 31, 2022
Rank,Name,Store ID,Total Visits,lat,lng
80,"Walmart / 2181 Pelham Pkwy, Pelham, AL, United States",5262,1522908,33.340818583111435,-86.7911972096595
81,"Walmart / 21141 State Highway 59, Robertsdale, AL, United States",6173,1509863,30.532099428124194,-87.7110640180895
82,"Walmart / 34301 Highway 43, Thomasville, AL, United States",1174,1498480,31.939666398690953,-87.73959129078118
83,"Walmart / 2578 Douglas Ave, Brewton, AL, United States",1620,1480959,31.148462417847114,-87.0636802711967
84,"Walmart / 2165  Winchester Rd NE, Madison, AL, United States",7324,1475002,34.820122296588224,-86.49254767883322
85,"Walmart / Chelsea, AL, United States",4330,1474267,33.34775690010241,-86.61918548790607
86,"Walmart / 330 Sutton Rd Se, Owens Cross Roads, AL, United States",5197,1452423,34.65726512518984,-86.4857758736707
87,"Walmart / 3801 Eastern Blvd, Montgomery, AL, United States",930,1435447,32.325876622772256,-86.23242187488066
88,"Walmart / 10040 County Road 48, Fairhope, AL, United States",4333,1431947,30.522263902957995,-87.84885634929823
89,"Walmart / 1201 Highway 31 NW, Hartselle, AL, United States",1124,1412253,34.452435484065695,-86.94876977184087
90,"Walmart / 2200 Sparkman Dr NW, Huntsville, AL, United States",433,1410376,34.76521736179923,-86.59243136708206
91,"Walmart / 8650 Madison Blvd, Madison, AL, United States",2690,1360237,34.68382318890941,-86.74111898041417
92,"Walmart / 214 Haynes St, Talladega, AL, United States",432,1359824,33.43853251277117,-86.08031745114842
93,"Walmart / 4180 Highway 431, Roanoke, AL, United States",863,1320246,33.16487931520676,-85.36438011554046
94,"Walmart / 4206 N College Ave, Jackson, AL, United States",2760,1317560,31.559612815716722,-87.87560500614276
95,"Walmart / 3186 Highway 171 N, Fayette, AL, United States",1052,1260121,33.731684050789056,-87.80866842884238
96,"Walmart / 10675 AL-5, Brent, AL, United States",425,1246401,32.96407267565727,-87.17188609341275
97,"Walmart / 2575 US-43, Winfield, AL, United States",362,1187340,33.93524589824653,-87.84059673055094
98,"Walmart / 1706 Military St S, Hamilton, AL, United States",1100,1183103,34.11970467031049,-87.99234537610033
99,"Walmart / 911 N Main St, Atmore, AL, United States",7247,1161551,31.03792490622607,-87.49513145003232
100,"Walmart / 42466 Highway 195, Haleyville, AL, United States",409,1099986,34.24052502423271,-87.59889936966543
101,"Walmart / 2190 Gilmer Ave, Tallassee, AL, United States",1057,892318,32.56599348126589,-85.93137913584366
102,"Walmart / 1608 W Magnolia Ave, Geneva, AL, United States",1063,638320,31.051459980546966,-85.89942138534195
